american,fast_food,mexican,chinese,italian,japanese,others,romantic,casual,classy,upscale,open_24,noise_level,business_id
1,0,0,0,0,0,0,0,1,0,0,0,2,35fWtS1LZkaZ-ooKupJ1XA
0,0,0,0,0,0,1,0,1,0,0,0,2,DbK9fyJq4O4zfT1jv6JOhw
0,0,0,0,0,1,0,0,0,0,0,0,2,coBLz73uWQp1gbMQGkvM3g
0,0,0,0,0,0,1,0,1,0,0,0,2,HUwzarG0givckxXWTF5lIQ
0,0,0,1,0,0,0,0,0,0,0,0,2,EN2foh9hQMXvNMtB3pMwmA
1,0,0,0,0,0,0,0,0,0,0,0,2,S9Mq_9OmsL-_azC4Kczl4w
0,1,0,0,0,1,0,0,0,0,0,0,1,1g47zyA_utx8mpgmtLc6tg
1,0,0,0,0,0,0,0,0,0,0,0,4,lDwZKo0usofBTfhYrquhDg
0,0,0,0,0,0,1,0,1,0,0,0,3,_8mBVtt6yhkS0YtT1FGBNg
1,0,0,0,0,0,0,0,1,0,0,0,2,AKBSPjk_H_w8RCqCE_vUuA
0,0,0,0,0,0,1,0,0,0,0,0,2,cdRcqdqA4CH6DZk2CIRKwQ
1,0,0,0,0,0,0,0,0,0,0,0,2,8Q6jl7OW8DZzwANggDspcw
0,0,0,0,0,1,0,0,1,0,0,0,2,zuwba6QEBIDZT0tJZmNhdQ
0,1,0,0,0,0,0,0,0,0,0,0,4,sBZxxiJEuIFnSgQX4H6wpA
1,0,0,0,0,0,0,0,0,0,0,0,3,0QHMAUi6NdOUZ1ckXq0-sA
1,0,0,0,0,0,0,0,1,0,0,0,3,zQmHSe6IOiSNF84m9BVZ8A
1,0,0,0,0,0,0,0,1,0,0,0,2,8ovqtunN8zGdCbYi-MCTAQ
0,0,0,0,0,0,1,0,1,0,0,0,2,3fT1kcQ-MVEImGHa3hll5w
0,1,1,0,0,0,0,0,0,0,0,0,4,ltELYeBXsbkQPlH16e-mOg
0,0,0,0,1,0,0,0,0,0,0,0,4,35sOd4isS-SJi92Yknn-Xg
1,0,0,0,0,0,0,1,0,1,0,0,1,xWvs1-iNlJtw3NTyWl2BbA
0,0,0,0,0,0,1,0,0,0,0,0,2,M5A5r0HbMRfTzidqMKYHfw
0,0,0,0,0,0,1,0,1,0,0,0,2,ngs16C2M_uTq2zXamltHVw
0,0,0,0,0,0,1,0,1,0,0,0,2,arkgHRBReRqIPUP1vuPz4g
1,1,0,0,0,0,0,0,0,0,0,0,2,l-syVU_B8T4ZTr_SpMCKfg
0,1,0,0,0,0,0,0,0,0,0,0,4,fg_KGtLwAw2IpXin0KdAZA
0,0,1,0,0,0,0,0,1,0,0,0,2,WgvJcTe_RdlIfnvxEzn2Mg
0,0,0,0,0,0,1,0,0,0,0,0,4,ir91fFZwnjgBnYCnrqNd6Q
0,0,0,1,0,1,0,0,0,0,0,0,4,QCbptr697vAb630rIq9gUQ
0,0,0,0,0,0,1,0,0,0,0,0,4,r6b0IpBN8d-I4oe3RBL95A
1,0,0,0,0,0,0,0,1,0,0,0,2,mDoLWEOFmxcQ5TAPqxoJLg
0,0,1,0,0,0,0,0,1,0,0,0,2,uWrrQ8Rk2uM2WqPMi7EDag
0,0,0,0,0,0,1,0,0,0,0,0,4,9_P2oM43QIRze2VJpw_dHw
0,0,0,0,1,0,0,0,1,0,0,0,2,1JgaRBX0oiRsvEhHF3ZMjw
0,0,0,1,0,0,0,0,1,0,0,0,1,ZB4ViCkUyJ4j-cJjOQ-N4A
1,0,0,0,0,0,0,0,1,0,0,0,2,Doqz6-NiXEPhr28koWESKw
0,0,0,0,0,1,0,0,0,0,0,0,1,9P23-V64kYz3trn9ecaJJA
0,1,0,0,0,0,0,0,0,0,0,0,1,iSC_NslJHJTtwoaKn6kggw
0,0,1,0,0,0,0,0,0,0,0,0,2,OzcvQqt_copeLRCT2OHrfA
0,0,1,0,0,0,0,0,1,0,0,0,2,1jpYP-JNOEYCMIzP4OlGuQ
0,0,0,0,1,0,0,1,0,0,0,0,1,zFzuJf6G8l1YWjqcmu_PgA
0,0,0,0,0,0,1,0,0,0,0,0,4,N_423HZadpb28GsecF3SxQ
0,0,0,0,1,0,0,0,1,0,0,0,2,0InA3Ffj8MxyQV9hgsyYcQ
0,0,0,0,0,0,1,0,1,0,0,0,2,qVO3l9Q0-KVQE7W9JL9ePw
0,0,1,0,0,0,0,0,0,0,0,0,4,aSHTlWB56c3bWOsRDIj_Hg
0,1,1,0,0,0,0,0,1,0,0,0,2,e8aRJbv2EMH5DqMzbDK8wQ
0,0,0,0,0,0,1,0,0,0,0,0,4,JG6E_I3_Tc3vTusEtTeNjQ
1,0,0,0,0,0,0,0,0,0,0,0,4,t7pWS0oxwjoZpT-fwQQCiA
0,0,0,0,0,1,0,0,1,0,0,0,1,jJ2ca6wqp_YwTsdAWzplkQ
1,0,0,0,1,0,0,1,0,0,0,0,2,So132GP_uy3XbGs0KNyzyw
0,0,0,0,0,0,1,0,1,0,0,0,4,h5qBxa_L-pIdNSOBQxTNGQ
0,0,0,0,1,0,0,0,1,0,0,0,2,I5RoKagQjGYCWgY4_fK_rQ
0,0,0,0,0,0,1,0,0,0,0,0,4,azciebW9VvZoPDz7rdo3TA
0,0,0,0,0,0,1,0,1,0,0,0,2,YH_3Z_-sFoWeG8QiuO1-oA
0,1,0,0,0,0,0,0,1,0,0,0,2,tkdolOWoZ9KIYP-PETvYWA
0,0,0,0,0,0,1,0,1,0,0,0,2,A0X1baHPgw9IiBRivu0G9g
0,0,0,0,0,0,1,0,1,0,0,0,2,4aAf2nAr86lcDHzqWSaYuQ
0,0,1,0,0,0,0,0,1,0,0,0,1,3lRFcrfR3IrSAQJtrnn80A
0,0,0,0,0,0,1,0,1,0,0,0,2,kpLt4l5J5kbMD4oxQLC2aA
1,0,0,0,0,0,0,0,1,0,0,0,2,uKlkVuZ5F8QoGbgVQKqH1A
1,0,0,0,0,0,0,0,0,0,0,0,4,MCenmA0zc9gNR1Cwyh4f1A
0,0,0,0,1,0,0,0,0,0,0,0,4,T9XOUa2dX4conDOqjUtmhA
0,1,0,0,0,0,0,0,1,0,0,0,2,qG_WEgPa8MBo1dPUOkTMlw
0,0,0,0,0,0,1,0,0,0,0,0,1,vsGqvLu4OlL2GDmPWSVx_w
0,0,0,0,0,0,1,0,1,0,0,0,2,eOI8wM9EEGzsefVaAF076w
0,1,0,0,0,0,0,0,0,0,0,0,2,qrjRRBOUmN7MFxBQNuJZIA
0,0,0,0,0,0,1,0,1,0,0,0,4,OzPSwxV8AH2S5KvoBTjH5Q
0,1,0,0,0,0,0,0,0,0,0,0,1,gsjxrwdHqKdTeNx3GeDKNQ
0,0,0,0,0,1,0,0,0,0,0,0,1,wWuGa3OOQJro_XGe-GKBXA
0,0,0,0,0,0,1,0,1,0,0,0,1,lF4pEu4_55SSFEo6Q58ftQ
1,0,0,0,1,0,0,0,0,0,0,0,4,t8w-NFL8B9E2IdOqj5MQng
0,0,0,0,0,0,1,0,0,0,0,0,2,uQbMjWAS5HFCA3e86V-rng
0,0,0,0,0,0,1,0,1,0,0,0,2,y-ytZFbfRWvYma9P4g7AYA
0,1,0,0,0,0,0,0,0,0,0,0,2,ZVetFAAt0_j0tEqiakpecA
0,0,0,0,0,0,1,0,0,1,0,0,2,S1Gpj_cqlEzitBCGAXj5aA
0,0,0,0,0,0,1,0,0,0,0,0,4,d6L5G9cBBYPcrBtYlCLFtg
0,0,0,1,0,0,0,0,0,0,0,0,4,iyoym9B8gU_YPXSb3m31LA
0,0,0,0,0,0,1,0,0,0,0,0,4,mkhjTkDlEqQGP-1IzfyN7g
0,0,0,0,0,0,1,0,0,0,0,0,2,qL1YorxvE_D-xoPF9f6f8w
0,0,0,0,0,0,1,0,1,0,0,0,2,huOCKRwDvNqGX3KSzYawbw
1,0,0,0,0,0,0,0,1,0,0,0,2,3X-SMnyYq77IYEnyCp-TtQ
0,0,0,0,0,0,1,0,0,0,0,0,2,TYGVaav4hWZioQlk9Ig78A
0,1,0,0,0,0,0,0,0,0,0,0,4,EAyy8Z0V5zfO_LXxSqkD-A
0,0,1,0,0,0,0,0,0,0,0,0,2,yGCrsq0AYI8WN7goMVLHJA
1,0,0,0,0,0,0,0,1,0,0,0,2,eduRavkml8awmPachSZXuw
0,0,0,1,0,0,0,0,1,0,0,0,2,S5FTckOpSK0_Ma4c18ZEgg
0,0,0,0,0,0,1,0,1,0,0,0,1,0ueq5zB3NqLbh93KYYNIHQ
0,0,0,0,0,0,1,0,1,0,0,0,2,saQQmDQQJ14BVkm_sg53UA
2,0,0,0,0,0,0,0,1,0,0,0,2,znWHLW1pt19HzW1VY6KfCA
1,0,0,0,1,0,0,0,0,0,0,0,2,yGd87bkFijZ6YHrHtW5maA
0,0,0,0,0,0,1,0,1,0,0,0,1,f4vb5tv60WaBcwzRhKpANA
1,0,0,0,0,0,0,0,0,0,1,0,2,2mfBO8iZ5E_ULmcxEXqOrw
0,0,0,0,0,0,1,0,0,0,0,0,4,mD8bJbumIGOtlXXuvVNuqw
0,0,0,0,0,0,1,0,0,0,0,0,3,Tz01tl2VlnliktL-Hhc73Q
0,0,0,0,1,0,0,0,1,0,0,0,2,Ki8seQY5mtXc36xjoMfeDA
0,1,0,0,0,0,0,0,1,0,0,0,2,Fy5D1YcWiGUl7ZelcOiLdQ
0,0,0,0,0,0,1,0,1,0,0,0,2,Ssa6XY_RdDRRB9wuVIeIWw
0,1,0,0,0,0,0,0,1,0,0,0,2,AcF2XeufMmKG_-y-Bu-_1A
0,0,0,0,0,1,0,0,0,0,0,0,4,odQGs2Rv0nC0fHh4Gfp2iA
0,0,0,0,0,1,0,0,0,0,0,0,2,DgCAM01n2Qo5DsoKj_zkug
0,0,0,0,0,0,1,0,0,0,0,0,2,8945PbOxSjb6hwHdVWWUIw
0,0,0,0,0,0,1,0,1,0,0,0,2,iA8Ve2sZKN5Vz3mYKrtCaQ
1,0,0,0,0,0,0,0,1,0,0,0,2,44kd3YdkhXj5XiSPs5XNjQ
0,0,0,1,0,0,0,0,0,0,0,0,4,DiA78qPtp6rfRNdomzjBbw
2,0,0,0,0,0,0,0,1,0,0,0,2,anrLWKAKm3hFLcJpbhEDUg
0,0,0,0,0,0,1,0,1,0,0,0,2,VrGI7_nRjXpn0415S3coGQ
0,1,0,0,0,0,0,0,0,0,0,0,2,pN0PjAqqMI6uIk9x2e85Jw
0,0,0,0,0,1,0,0,0,0,0,0,3,TL5Dtfnf-5hYG13lBF9N2A
1,1,0,0,0,0,0,0,1,0,0,0,2,5n2dA_QqO4c_7pSK0Of6AQ
0,0,0,0,0,0,1,0,1,0,0,0,1,0G83H_zoum-Q4bWU2olTqQ
0,0,0,0,1,0,0,0,0,0,0,0,1,m1RrPKgNleBoGYdnRRhmGw
0,0,0,0,0,0,1,0,0,0,0,0,4,79kLlayzpBQG542C7Z7ocQ
0,0,0,1,0,0,0,0,0,0,0,0,1,ye62ltisuIosDq5F_6V25w
0,0,1,0,0,0,0,0,1,0,0,0,1,hU7z5Jtl57RIODS0hPg9Ug
0,0,0,0,0,0,1,0,0,0,0,0,4,YnYUfUMogOWQQsNWXKXQkQ
1,0,0,0,0,0,0,0,0,0,0,0,3,0zGeYN8ReYwVj27U7EHOJA
0,0,0,1,0,1,0,0,0,0,0,0,3,rj1k50ClMKuKdnLtQUDIag
0,0,0,0,0,1,0,0,1,0,0,0,2,ZAuAwz1ijuydn5yL3q3rzA
0,1,0,0,0,0,0,0,0,0,0,0,4,mAIPUQPJiWXudRbOaBX33g
0,0,0,0,0,0,1,0,0,0,0,0,4,RpNJRmL8qcWQgIyvt-DDSg
0,0,0,1,0,0,0,0,0,0,0,0,4,L7iOEZLuvd3vHoX8Efi_hw
0,0,0,1,0,0,0,0,1,0,0,0,2,aD0EslPREWGDlSpD0RMlEg
0,1,1,0,0,0,0,0,0,0,0,0,1,YJ5CSYTHwZlqnR61P_lY9Q
1,0,0,0,0,0,0,0,1,0,0,0,2,m3XyLvnOVvt-jECDnEWuwA
0,1,0,0,0,0,0,0,0,0,0,0,4,16NS8EICI94IGdn-S0yxkw
1,0,0,1,0,0,0,0,1,0,0,0,2,HPLB1Tr8ZB5UkD-2umKPdA
1,0,0,0,0,0,0,0,1,0,0,0,3,JWhqCvKTs5vLwIrhrbgx7Q
0,0,0,0,0,0,1,0,0,0,0,0,2,-Le6cwbZL4tDZwNHwipfKg
0,0,1,0,0,0,0,0,0,0,0,0,2,IHnh6sKnutS_7IRHguW0PA
0,0,0,0,0,0,1,0,1,0,0,0,3,O1p3opN9vH2ACTWQ5dP5lA
1,0,0,0,0,0,0,0,0,0,0,0,4,RtmqWtkMBoX732QcxA2m0w
0,1,1,0,0,0,0,0,0,0,0,0,1,dqtWVr1WlaQcmPPCrmZH3w
0,1,1,0,0,0,0,0,1,0,0,0,1,eqRYda9F_4ziinRW-N6ixw
0,0,1,0,0,0,0,0,1,0,0,0,2,xw6G0T2VQZAtta6RcZoAOQ
0,0,0,0,0,0,1,0,1,0,0,0,2,fxuUGJ6si0QxcRKn_KNkEA
0,0,0,0,0,0,1,0,0,0,0,0,4,xPwTSwLwxyBfj6v6tWJzmg
0,0,1,0,0,0,0,0,1,0,0,0,2,oaap_zKAxkrlTBwF3onmXw
0,1,1,0,0,0,0,0,1,0,0,0,2,9WVNvQ1UhzXVMihF2Rhuiw
0,0,0,0,0,0,1,0,1,0,0,0,2,b7Y4dIggAacPum1tF3NpKg
0,0,0,0,0,0,1,0,0,0,0,0,4,lZvr_VDNWjCN_PT67StkKQ
0,1,1,0,0,0,0,0,1,0,0,0,2,YaTlfyPieOXwHH16wzieFg
0,1,0,0,0,0,0,0,0,0,0,0,4,AztVIokc5VtP4m8r6kSnWw
0,0,0,0,0,0,1,0,1,0,0,0,2,s4sr0anCKMyQw53xNv6DQA
1,0,0,0,0,0,0,0,0,0,0,0,2,-gXDD2oSHBDA3zgjX6g9pQ
0,1,0,0,0,0,0,0,0,0,0,0,1,rReN_exlBKL3XqYnck3ndA
0,0,0,0,0,0,1,0,0,1,0,0,3,DUeqWfBI90UBR6xSYQO3uw
0,0,0,0,0,0,1,0,0,0,0,0,2,gc_GGat7TgNCmrgc4nVOgw
0,1,0,0,0,0,0,0,0,0,0,0,2,fmdqJ5qn66k5UVEFSI3DPg
0,0,0,0,0,0,1,0,0,0,0,0,2,bipVXy6DVI0xJaXscBwdXQ
0,0,0,0,0,0,1,0,1,0,0,0,2,kRgAf6j2y1eR0wOFdzFAuw
1,0,0,0,0,0,0,0,0,0,0,0,2,G55C2JCteYQGnpCP6gMswg
0,0,0,0,0,0,1,0,1,0,0,0,2,7wMCJ9NqL9eBEX4WdJWuIA
0,0,0,0,0,0,1,0,1,0,0,0,2,FFolUMaFqs8vdu9ybE4-IA
1,0,0,0,0,0,0,0,1,0,0,0,2,mDR12Hafvr84ctpsV6YLag
0,0,0,0,0,0,1,0,0,0,0,0,4,Q1m3ZAO1t9JRhHK3txhJQw
0,0,0,0,0,0,1,0,1,0,0,0,2,InfzHR1oZYwn1qell8_4CQ
0,0,0,0,0,0,1,0,0,0,0,0,4,9PIC380tmNYpIC3z5cvcNA
0,0,0,0,0,0,1,0,0,0,0,0,2,-Bv-HHUs8aHzDrdWcZHn8w
0,0,0,0,0,0,1,0,0,0,0,0,1,SSbfgPK3Wa24svQty7QWSg
0,0,0,0,0,0,1,0,0,0,0,0,2,ugf6qjoG5h6VXR5-vpq0Qw
0,0,0,0,0,0,1,0,0,0,0,0,2,XpB1GKENtgaaO4KoV-uswQ
0,0,0,0,0,0,1,0,0,0,0,0,3,YfpcrQbCMDE89aAlqg1SJQ
0,0,1,0,0,0,0,0,1,0,0,0,2,IqCvkoDvvImXuzGrpeiDMA
0,0,0,0,0,0,1,0,0,0,0,0,4,NI0CofjIlWO4XwpGbLL6Tg
0,0,0,0,0,0,1,0,0,0,0,0,4,WK542yG4t2PUvaBOkjcwNA
0,0,0,0,0,0,1,0,1,0,0,0,2,Fi-2ruy5x600SX4avnrFuA
1,0,0,0,0,0,0,0,1,0,0,0,2,qhbUNmiGKmw343Fj7qlEsQ
0,0,0,0,0,1,0,0,1,0,0,0,1,D6WXf0lB4pfuXZH3P7c5Ow
0,0,0,0,0,0,1,0,0,0,0,0,4,Wo9cgvYy99vKwzfbka-c4A
0,0,0,0,1,0,0,0,1,0,0,0,2,8olG8J91NG_QU92WHG5QfA
0,0,0,0,0,0,1,0,0,0,0,0,1,ByTWVwFUq5gJ17FhZfZeyQ
0,0,0,0,0,0,1,0,1,0,0,0,4,bOddIZaNIQAYju-EgYBuIA
0,0,0,0,0,1,0,0,1,0,0,0,2,REXvfvEMPKbcLBD33y6fjA
1,0,0,0,0,0,0,0,0,0,0,0,2,PitHcnxTKCANz1VYwVtWkg
0,0,1,0,0,0,0,0,0,0,0,0,4,a6RZ3ampzMPiu0drkw9WWw
0,0,1,0,0,0,0,0,0,0,0,0,4,mzQLni03qPCPxkUXQ52U_Q
0,0,0,0,0,0,1,0,1,0,0,0,1,Bh3duLU3aASnt2TZ97TJnQ
0,0,1,0,0,0,0,0,1,0,0,0,2,3IwCop28R1_L5jMv6AkL8Q
0,0,0,0,0,0,1,0,0,0,0,0,1,Yiz2cRBakfVUOHsThLKyoQ
0,0,0,0,0,0,1,0,1,0,0,0,2,qi3JiaD6bzjsE22HFIrpng
0,1,0,0,0,0,0,0,0,0,0,0,4,RMIZvXChyfDWzWbNOK0l9Q
0,0,0,0,1,0,0,0,1,0,0,0,2,5keoVVM81g-nJw0Zdpl1nA
0,0,0,0,1,0,0,0,0,0,0,0,2,Igqp27BP7cm9vUu_WB0gRA
0,0,0,0,0,0,1,0,1,0,0,0,2,burnDlH36FSphvf4vQf10w
0,0,0,0,0,0,1,0,1,0,0,0,2,PwTsXVAm19AZ0jnAyYSvZA
0,0,0,0,0,0,1,0,1,0,0,0,2,JpgVl3d20CMRNjf1DVnzGA
0,0,1,0,0,0,0,0,0,0,0,0,4,GdpiEeG8oe8BnpMaENJLfg
0,0,0,1,0,0,0,0,1,0,0,0,2,T_vPBF3WRyHoNXrr86ZhkQ
0,0,0,0,0,0,1,0,1,0,0,0,1,Arx42aGpdfI6XRH9lnKdaQ
0,0,0,1,0,0,0,0,0,0,0,0,1,zLdqJBlLgGN-EI_TzUXWNQ
0,1,0,1,0,0,0,0,1,0,0,0,2,XIcq5zKaAkGSN6cIJzBKRQ
0,0,0,0,0,0,1,0,0,0,0,0,2,VpFUraD3fuFY9qCcvgMntA
0,0,0,0,0,0,1,0,1,0,0,0,4,8f5JVaK2mZCu9lct23dhtQ
0,1,0,0,0,0,0,0,0,0,0,0,2,MshSy-b-4qY5zdFioUWuzg
0,1,0,0,0,0,0,0,1,0,0,0,3,pidzGfl4l7Vw1AcBl9gzbw
0,0,0,0,0,1,0,0,1,0,0,0,2,vdOf_NWsct8jr4qYKoE_iw
0,0,0,0,0,0,1,0,0,0,0,0,4,HNpogRK7eWUmUQgNTMD6lA
0,0,0,0,0,0,1,0,0,0,0,0,2,hXY9Yq0nOLgHsWLbjam--A
0,0,0,0,0,0,1,0,1,0,0,0,2,zWo2a6QPIuC-sSJURJ02Hw
0,0,0,1,0,0,0,0,0,0,0,0,1,phTLTkqSvylLkmz5wAwhTw
0,0,0,0,1,0,0,0,0,0,0,0,2,AOEHe6uKrnC_Aje3kT8-7w
0,0,0,0,1,0,0,0,0,0,0,0,4,kihL3ob1VOlAaGNeJ0fClw
0,0,0,0,0,0,1,0,0,0,0,0,4,RdqTDUQGs2k-i3yG4uRFUQ
0,1,0,0,0,0,0,0,0,0,0,0,2,0ps5B5C6oNaRsGyUJzFCuw
0,1,0,0,0,0,0,0,0,0,0,0,1,q1tKmIMgDdBGwLzcuxnmtg
0,1,0,1,0,0,0,0,1,0,0,0,2,nTc-Qj_-ABZrpM9YSpJ6jA
0,1,0,1,0,0,0,0,0,0,0,0,4,iNdMl5rb4FKFFgmzimuzvQ
0,0,0,0,0,0,1,0,1,0,0,0,1,hubbaEcYPYEZu5Ziz6i0lw
0,1,0,0,0,0,0,0,0,0,0,0,4,RHplLLE7fIkNqri3_B22LQ
1,0,0,0,0,0,0,0,1,0,0,0,2,xowy4YxBXXGOYuajsxjwkA
0,0,0,0,0,0,1,0,0,1,0,0,2,YhTwTm31WOl8ug7TCW8ubA
0,0,0,0,0,0,1,0,0,0,0,0,1,xfugyx1FNkQwH61CSewBkw
0,0,0,1,0,0,0,0,1,0,0,0,1,lUSAupdaVSoEaUO63RdPZA
0,0,1,0,0,0,0,0,1,0,0,0,2,S599hCA4kJJO3_b6SRFKoA
1,0,0,0,0,0,0,0,1,0,0,0,2,_Y7090jnL5EezPib1ZVF1A
1,0,0,0,0,0,0,0,0,0,0,0,4,WDKTg468bkRPW0LqbAZfmg
0,0,0,0,0,0,1,0,0,0,0,0,2,WT20ueFsAGf0bkzVCRgHTQ
0,0,0,0,0,0,1,0,1,0,0,0,1,lG759ODx7tj6wbS7rYip1g
0,0,1,0,0,0,0,0,1,0,0,0,2,SEjyjYlMfFFzkHaru6JadA
0,0,0,0,0,0,1,0,1,0,0,0,2,NbZ8kFxUrvAwHzo74r4fuQ
0,0,0,0,1,0,0,0,0,0,0,0,1,Xp6ogw-SCNK28s1I0fhUXw
0,0,0,0,1,0,0,1,0,0,0,0,2,FXiPQQGr_2bwlJ4wOrW2eA
0,0,0,0,0,0,1,0,1,0,0,0,2,XkvvUNCmLIvOts0OftXegw
1,0,0,0,0,0,0,0,1,0,0,0,2,EwxhzR-VghhMsRObXLMitw
1,0,0,0,0,0,0,0,1,0,0,0,1,EPKg3b0BK20-VKmzrP2W-A
0,0,0,1,0,0,0,0,1,0,0,0,2,A6lKCuTrDSJ_eFKyumZCJQ
0,1,0,0,0,0,0,0,1,0,0,0,2,9a9xBjlW2RxKxD9RMgmcuQ
0,0,0,0,0,0,1,0,0,0,0,0,4,ueq_FKGuXrhWg2hD-1rHtg
1,1,0,0,0,0,0,0,0,0,0,1,2,Pg08gKwJApGWoHtnq3aWqw
0,0,0,0,0,0,1,0,0,0,0,0,1,NDs6xlZesy9xZFt2Lio6XQ
0,0,0,0,0,0,1,0,0,0,0,0,4,ZkJRO4nYlINnXpNlR-jN6A
0,0,0,0,0,0,1,0,1,0,0,0,1,hMh9XOwNQcu31NAOCqhAEw
0,0,0,0,0,0,1,0,1,0,0,0,2,CVKOPzBVOj3_apFUmZ9ZWw
0,0,0,0,0,0,1,0,1,0,0,0,2,1bALsE6aZE23mGV2WPxN_g
1,0,0,0,0,0,0,0,0,0,0,0,2,9hEPwq1GmU1dp3ZyBB9ASQ
0,0,0,0,1,0,0,0,0,0,0,0,2,DLJCwHGtbAV31UQ1lnIjlw
0,0,0,1,0,0,0,0,1,0,0,0,1,euksvHm653hJMJBqzcvMzQ
0,0,0,0,1,0,0,0,0,0,0,0,4,K0xJTPQR3UZ4eDsL940yfg
0,0,0,0,0,0,1,0,1,0,0,0,1,2B46bRpDh49eDyjXGhL_ZQ
0,1,1,0,0,0,0,0,0,0,0,0,2,bUEc1ZDgfZPymHyUXEiiNg
0,0,0,0,0,0,1,0,0,0,0,0,4,MQXZW_c30OdTsLcLkhjzlQ
0,0,0,0,0,1,0,0,1,0,0,0,2,Uxm9N6jwmJybOv1NcBbnRw
0,0,1,0,0,0,0,0,1,0,0,0,2,reMD4XrJSJ-bQ185AmZL3A
0,0,0,0,0,0,1,0,1,0,0,0,2,ht9Z_l_Eq4vx-SFsltVlaQ
0,1,0,0,0,0,0,0,0,0,0,0,4,a5c8kBGRGh1-pzF3TXiA2g
0,0,0,0,0,1,0,0,0,0,0,0,2,PL3cimEUfNHlenOGSOAdJg
1,0,0,0,0,0,0,0,1,0,0,0,2,O9LDS66IUKIBkGz_uFZKWQ
0,0,0,0,0,0,1,0,1,0,0,0,2,bzyoY6HHZJS39fspg-6DrA
0,0,0,0,0,0,1,0,0,0,0,0,1,NieVNg1pP-PPeGUsdpy9BA
0,0,0,0,0,0,1,0,0,0,0,0,1,0eJG77JOkyMIBhc4Xbuqfw
0,0,0,1,0,0,0,0,1,0,0,0,2,s2oTzh21fWMXy4YrSAq_wQ
0,0,0,0,0,0,1,0,1,0,0,0,3,IEJFia0wQX7UezfXsenI5g
1,0,0,0,0,0,0,0,1,0,0,0,1,svTDpnD6yj77h5iH9lDucw
0,0,0,0,0,0,1,0,1,0,0,0,2,y4ETe3DkcIjjr_eyeg5U5g
0,1,0,0,0,0,0,0,0,0,0,0,4,hJApSwheuQhctflM4fAhYA
0,0,0,0,0,0,1,0,0,0,0,0,4,s7WZTJQxs5MR9HSHQyg7rw
1,0,0,1,0,0,0,0,0,0,0,0,4,mPnuIggOiZA91AUW9FcX9g
0,0,0,0,0,0,1,0,1,0,0,0,2,S-egzF2c7bRpCUNbZqV8dg
1,0,0,0,0,0,0,0,1,0,0,0,2,-_yEVC3_3M6YOsamYfNFEw
0,0,0,0,0,1,0,0,0,0,0,0,2,PF9-QuAKgQce5TSdBZ0dCA
0,0,0,0,0,0,1,0,1,0,0,0,2,loSgYD9dHOsjjm7QCly5qw
1,0,0,0,0,0,0,0,0,0,0,0,4,j84mrl1I2c6mU4ltS3ofGQ
1,0,0,0,0,0,0,0,1,0,0,0,2,V9klA6JGT6Fz2UpVP_7sBw
0,0,0,0,0,0,1,0,0,0,0,0,4,tcclqqE4T8XbgS-02vsl6A
0,0,1,0,0,0,0,0,1,0,0,0,2,78hGCrQ6wLA2yh8zMywnmw
0,0,0,0,0,0,1,0,1,0,0,0,1,FfW-oamgXcgFJn6ld1B3uA
0,0,0,0,0,0,1,0,1,0,0,0,2,ml9WFLPNAIryG6zQnd9qBA
0,0,0,0,0,0,1,0,1,0,0,0,2,-pGO9M4JLQJHiaCOrqCgbQ
0,0,0,0,0,0,1,0,1,0,0,0,2,iPM8BXV6vEVEci8ttsOObQ
0,1,1,0,0,0,0,0,1,0,0,0,3,mB_cI1tCrNxxvr2e2myNrQ
1,0,0,0,0,0,0,0,1,0,0,0,3,n0tnioUYabmpBrTwmIq08Q
0,1,1,0,0,0,0,0,1,0,0,0,3,IXH_aorv1x88UfRZrYDz4g
0,0,0,0,0,0,1,0,0,0,0,0,4,VjvZik_uBJ-UyHdT2PdPPg
0,0,0,0,0,0,1,0,0,0,0,0,4,Flpfv60BjAFazYuDwpjaUQ
0,0,0,0,0,0,1,0,1,0,0,0,2,TNjlLA1DdH75TX_J_XQSRw
0,0,0,0,0,0,1,0,1,0,0,0,2,wqFkAsxYPA5tcdSkYMtrrw
0,0,0,0,0,0,1,0,0,0,0,0,4,EbPUpHZjaPG_bMrhr5zS8g
0,0,0,0,0,0,1,1,0,0,0,0,2,xVEtGucSRLk5pxxN0t4i6g
0,0,0,0,0,0,1,0,1,0,0,0,2,YQ--LJ7pvjiDSqNv0TuKTQ
0,0,1,0,0,0,0,0,0,0,0,0,4,QuZ_QZbW6Th-SouyQyCJ2A
0,0,0,0,0,0,1,0,1,0,0,0,2,Ye4uQAkfHbh8w0cCXCCLjQ
1,0,0,0,1,0,0,0,0,0,0,0,2,KP7eER5QIatYvuQnTqfmnA
0,0,0,1,0,0,0,0,0,0,0,0,1,xmeEyBVC5zN-FCX5qZviIQ
0,0,0,0,0,0,1,0,0,0,0,0,4,sw0qwXeGfKEw13xUfRPm2A
0,0,0,0,0,0,1,0,0,0,0,0,2,Sv0mCDEF0-V-HGR0nk5Egg
0,0,0,0,0,0,1,0,1,0,0,0,2,ZgWjkMSzIV9fAuJJQXSUvA
1,0,0,0,0,0,0,0,0,0,1,0,2,OETh78qcgDltvHULowwhJg
0,0,0,0,1,0,0,0,1,0,0,0,2,bRR4gsjHv0F_RnRGjQBqlg
0,0,0,0,0,0,1,0,0,0,0,0,4,MD5aTUMKi-Qk0-jr3xRgng
